HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_NM::VARCHAR~&~	~&~RC_CD::VARCHAR~&~	~&~ORG_PHYS_CMP_CD::VARCHAR~&~	~&~ORG_TYP_CD::VARCHAR~&~	~&~ORG_DFLT_ACCT_NBR::VARCHAR~&~	~&~ORG_LN1_ADDR::VARCHAR~&~	~&~ORG_LN2_ADDR::VARCHAR~&~	~&~ORG_CITY_NM::VARCHAR~&~	~&~ORG_STATE_CD::VARCHAR~&~	~&~ORG_ZIP_CD::VARCHAR~&~	~&~ORG_CNTRY_CD::VARCHAR~&~	~&~ORG_BEGIN_DT::TIMESTAMP~&~	~&~ORG_END_DT::TIMESTAMP~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ORG_CD::VARCHAR~&~	~&~ORG_ACTIVE_CD::VARCHAR~&~	~&~ORG_IN_FP_CD::VARCHAR~&~	~&~ORG_PLNT_ACCT_NBR::VARCHAR~&~	~&~CMP_PLNT_ACCT_NBR::VARCHAR~&~	~&~ORG_PLNT_COA_CD::VARCHAR~&~	~&~CMP_PLNT_COA_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'FW'~&~	~&~'ANTH'~&~	~&~'014F3DAF810DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'ANTHROPOLOGY'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'ARSS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'ARSS'~&~	~&~'014F3DAF8122A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'ARTS AND SCIENCES, SCHOOL OF'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'014F3DAF79C1A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'SCHOOL OF ARTS ~ SCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'BMS'~&~	~&~'014F3DAF79C2A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'SCHOOL OF BUSINESS ~ MANAGEMENT SCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CACA'~&~	~&~'014F3DAF79C3A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'CAMPUS ACADEMIC AFFAIRS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CAFS'~&~	~&~'014F3DAF8110A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'CONSUMER AND FAMILY SCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'SHS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CHAN'~&~	~&~'014F3DAF79C4A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'CHANCELLOR'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CSER'~&~	~&~'014F3DAF812AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'COMPUTER SERVICES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CST'~&~	~&~'014F3DAF79C5A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'DIVISION OF CONTINUING STUDIES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'CTSD'~&~	~&~'014F3DAF810FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'CONTINUING STUDIES, DIV OF'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'DAE'~&~	~&~'014F3DAF79C6A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'DENTAL EDUCATION'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'HSC'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'DAED'~&~	~&~'014F3DAF8114A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'DENTAL AUXILIARY EDUCATION'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'SHS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'DGTS'~&~	~&~'014F3DAF811EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'DIV GENERAL ~ TECHNICAL STDYS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'ECON'~&~	~&~'014F3DAF79C7A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'ECONOMICS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'BMS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'EDU'~&~	~&~'014F3DAF79C8A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'SCHOOL OF EDUCATION'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'EDUC'~&~	~&~'014F3DAF79C9A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'EDUCATION'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'EDU'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'ENGL'~&~	~&~'014F3DAF79CAA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'ENGLISH ~ LINGUISTICS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'FINA'~&~	~&~'014F3DAF79CBA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'FINE ARTS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FPA'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'FPA'~&~	~&~'014F3DAF79CCA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'SCHOOL OF FINE ~ PERFORMING ARTS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'014F3DAF79CDA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5750603189'~&~	~&~'FORT WAYNE CAMPUS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'C'~&~	~&~'2962070'~&~	~&~'POPLARS 511'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'IU'~&~	~&~'UNIV'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'GBS'~&~	~&~'014F3DAF8040A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3103108378'~&~	~&~'GENERAL BUILDING SPACE'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'O'~&~	~&~'9162010'~&~	~&~'BRYAN 008'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-1201'~&~	~&~'US'~&~	~&~'200105180000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'GEOS'~&~	~&~'014F3DAF79CEA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'GEOSCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'GRAD'~&~	~&~'014F3DAF8113A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'GRADUATE SCHOOL'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'ARSS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'HIAD'~&~	~&~'014F3DAF8111A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'HEALTH INFORMATION ADMIN'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'SHS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'HIST'~&~	~&~'014F3DAF79CFA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'HISTORY'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'HONP'~&~	~&~'014F3DAF811DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'HONORS PROGRAM'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'HSC'~&~	~&~'014F3DAF79D0A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'SCHOOL OF HEALTH SCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'INTP'~&~	~&~'014F3DAF8123A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'INTERNATIONAL PROGRAMS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'JOUR'~&~	~&~'014F3DAF79D1A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'JOURNALISM'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LABS'~&~	~&~'014F3DAF8125A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LABOR STUDIES, DIVISION OF'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LBS'~&~	~&~'014F3DAF79D2A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LABOR STUDIES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'CST'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LIBC'~&~	~&~'014F3DAF8112A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LIBRARY-REGIONAL CAMPUS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200212190000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LIBR'~&~	~&~'014F3DAF79D3A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LIBRARY'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LIBS'~&~	~&~'014F3DAF812FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LIBRARY SCIENCES'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~'9762000'~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'200301150000000000'~&~	~&~NULL~&~	~&~'FW'~&~	~&~'ARSS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500010'~&~	~&~'9500010'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'LRES'~&~	~&~'014F3DAF79D4A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'LEARNING RESOURCE CENTER'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'OACA'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
RECORD[~&~	~&~'FW'~&~	~&~'MATH'~&~	~&~'014F3DAF79D5A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1373503598'~&~	~&~'MATHEMATICS'~&~	~&~'NO'~&~	~&~'FW'~&~	~&~'H'~&~	~&~NULL~&~	~&~'2101 COLISEUM BOULEVARD EAST'~&~	~&~NULL~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46805-1499'~&~	~&~'US'~&~	~&~'209808140000000000'~&~	~&~'209808140000000000'~&~	~&~'FW'~&~	~&~'AS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9562000'~&~	~&~'9562000'~&~	~&~'FW'~&~	~&~'FW'~&~	~&~]RECORD
