HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~CG_ACCT_RESP_ID::DECIMAL~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'EA'~&~	~&~'9267510'~&~	~&~'35A5641EAC3F91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'2868007063'~&~	~&~'4291201206'~&~	~&~'3018504407'~&~	~&~'GRAF'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFRR'~&~	~&~'Y'~&~	~&~'SS'~&~	~&~'U'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200207301640480000'~&~	~&~'200207300000000000'~&~	~&~NULL~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'9267510'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9269401'~&~	~&~'35A5641EAB8291B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'2868007063'~&~	~&~'4052406505'~&~	~&~'1329201709'~&~	~&~'CSER'~&~	~&~'DT'~&~	~&~'EA'~&~	~&~'PFRR'~&~	~&~'Y'~&~	~&~'IS'~&~	~&~'U'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'199906291320090000'~&~	~&~'199906290000000000'~&~	~&~NULL~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'0369487'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9269403'~&~	~&~'35A5641EAB8391B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'2868007063'~&~	~&~'2153800157'~&~	~&~'1329201709'~&~	~&~'CSER'~&~	~&~'EQ'~&~	~&~'EA'~&~	~&~'PFRR'~&~	~&~'Y'~&~	~&~'IN'~&~	~&~'U'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200005011354060000'~&~	~&~'200005010000000000'~&~	~&~NULL~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'0369487'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9269405'~&~	~&~'35A5641EAB8491B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'2868007063'~&~	~&~'2153800157'~&~	~&~'1329201709'~&~	~&~'CSER'~&~	~&~'EQ'~&~	~&~'EA'~&~	~&~'PFRR'~&~	~&~'Y'~&~	~&~'IS'~&~	~&~'U'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200005011354450000'~&~	~&~'200005010000000000'~&~	~&~NULL~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'0369487'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9269410'~&~	~&~'35A5641EABC691B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'2868007063'~&~	~&~'4052406505'~&~	~&~'1329201709'~&~	~&~'CSER'~&~	~&~'EQ'~&~	~&~'EA'~&~	~&~'PFRR'~&~	~&~'Y'~&~	~&~'IS'~&~	~&~'U'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200007071028590000'~&~	~&~'200007070000000000'~&~	~&~NULL~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'9269410'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9500005'~&~	~&~'35A5641EAC1491B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'5273000148'~&~	~&~'EA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'200202120931020000'~&~	~&~'200202120000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'9500005'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567000'~&~	~&~'35A5641EAB8591B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'EA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'197709210000000000'~&~	~&~'197709210000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'9567000'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567001'~&~	~&~'35A5641EAB8691B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'BALS'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199606181619370000'~&~	~&~'199606180000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567002'~&~	~&~'35A5641EAB8791B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'INPR'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261319050000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567012'~&~	~&~'35A5641EAB8891B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'NURS'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261320290000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567056'~&~	~&~'35A5641EAB8991B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'SWTE'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261321410000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567066'~&~	~&~'35A5641EAB8A91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'CSER'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261322530000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567068'~&~	~&~'35A5641EAB8B91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'LIBR'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261323570000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567070'~&~	~&~'35A5641EAB8C91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'ENSV'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261325060000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567076'~&~	~&~'35A5641EAB8D91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'BUSM'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261326120000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567077'~&~	~&~'35A5641EAB8E91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'INCO'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199606181620150000'~&~	~&~'199606180000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567082'~&~	~&~'35A5641EAB8F91B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'PHYP'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199603261327200000'~&~	~&~'199603260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567084'~&~	~&~'35A5641EAB9091B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'SYSC'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199606181621120000'~&~	~&~'199606180000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567085'~&~	~&~'35A5641EAB9191B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'DEBT'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199606181623020000'~&~	~&~'199606180000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'9567100'~&~	~&~'35A5641EAB9291B6E043814FD88191B6'~&~	~&~'2'~&~	~&~'NON-GENERAL FUND ACCOUNT'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'2868007063'~&~	~&~'BOOK'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Poplars 537'~&~	~&~'47405'~&~	~&~'EA'~&~	~&~'6067000'~&~	~&~'199603211636560000'~&~	~&~'199603220000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
