HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~BDGT_RVRSN_COA_CD::VARCHAR~&~	~&~BDGT_RVRSNACCT_NBR::VARCHAR~&~	~&~CF_BY_OBJ_CD_IND::VARCHAR~&~	~&~CSH_RVRSNFINCOA_CD::VARCHAR~&~	~&~CSH_RVRSN_ACCT_NBR::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'d2ad05ec-d261-4b16-86d1-a3a4e32e9b54'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'0378ae2a-99d9-4118-b705-dff27214825d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'156cc384-7ecd-4c65-a92f-5f82b1801840'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'03ad9ce8-d5a8-4bef-8f1b-72a6c48fd8e6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'38e203df-a94b-49f4-b8c4-d9e44136d424'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'f31ec28f-09e3-43a8-8c55-4c09a70bbee8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'EXTL'~&~	~&~'9802a603-2310-4896-ae47-435f1bff2353'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'GENA'~&~	~&~'b0511e38-b967-4ae0-b239-7c25c92d54c8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'GENS'~&~	~&~'1c47e90e-9e0f-41b3-b3b9-fa8147d6f646'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'HUFA'~&~	~&~'a22edd12-20b2-43bc-bb2e-40c63ccac2f0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'HUMR'~&~	~&~'f0dc0db6-8f17-4276-a93b-efa617c59aec'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'HUSE'~&~	~&~'c20c96ce-9832-4f22-81aa-51fbba118663'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'INPR'~&~	~&~'75bb6954-5a45-49fd-9a08-b38ae88601c1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'LIBR'~&~	~&~'bbe30b0e-09d4-4623-956e-ea6eb733a28c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'MULT'~&~	~&~'b3883ab5-2f48-44fa-96d2-291f86fa86d0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'NURS'~&~	~&~'0c681bb9-4db8-4ddc-9ffc-fc651b73ea78'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'PERC'~&~	~&~'95ccd5e0-55b0-44c3-97f8-388ef0303fd0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'PERS'~&~	~&~'b39ae62a-0228-49a0-90fc-9bf6d0de8a4a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'PHYP'~&~	~&~'37b5cf9c-c6b8-4deb-bba5-6b7f5566d039'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'REGR'~&~	~&~'bd246365-2b26-4062-b040-24d651eedc64'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SACT'~&~	~&~'5fd0cb68-d3d0-4170-aff9-6310bd3f54c0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SAID'~&~	~&~'64273733-f47a-49e5-9141-8366f8dbcd17'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SMD'~&~	~&~'5c28ad9d-af7b-4044-aff1-2fce79b43fa9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SSER'~&~	~&~'85fa6b38-770e-4d82-ac88-21e6dc75edd2'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'52325f2a-c62a-4dac-831c-dbc520976612'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'5dcef9d5-77cf-4d5a-8085-13e7a03a2a2e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'a2975391-d69a-47e7-a9f5-04a60b2fbb9b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'c3c67575-d8e6-4dd6-a65c-7eb81b1fc682'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'68db7184-bcc3-4250-b95a-599018415085'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'UA'~&~	~&~'FMS'~&~	~&~'79411c00-3dd9-4aa2-bef0-02152720e606'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'N'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'3c4c2578-69fb-45f1-a8f5-e0ca742b81ea'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'2321889'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'2331412'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'d87ec0a8-b199-40a4-a3d7-c75e7d0410cf'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'3d51f9b5-870b-4969-9cfc-8951ae3cd622'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'9b8f9aa4-5d16-4b0b-b855-a629d32e84ad'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'49c25c2b-0c0e-440f-9ab5-d7a717d0324d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'73075870-bb43-48c4-bc9f-c1bc1cb21de0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'4e7fdeb9-0cfb-4dfc-92a8-be5c4e35d86b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'b6505589-a73b-4786-bd6b-9720607e0653'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'ca15aa79-e50d-41a8-9faa-a617b68fe3f1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'e4eabd54-574d-43dc-84c8-6b7ab89e5364'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'8407a767-dcfe-44dc-98bc-c83a5fb5ff50'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'c53ebdcc-e4ba-4953-b9a4-b271c909f427'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'ccccc36e-8891-4cdb-ac22-796139d3f243'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'8e4c15ed-b978-44df-9218-5f7c6fed814e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'622d2bca-256a-474f-b70d-d938dd1b3a8a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'647906ad-2cad-4901-9d44-e8d0212f8cea'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'276559e4-bbb4-4da4-bd49-94c81f79e4b3'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'e174de41-0d26-444f-b1d8-ac19b77a83d3'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'1dd4e3f2-6448-42a6-ac80-64ae325ccc83'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'e8f615c6-fe8d-4fb8-abdb-2a9f3c9cb62f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'d3698037-efc4-44a5-987b-e0e24c3c45d4'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'7992d716-fe89-4969-83d5-b9d33432d7de'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'80ac5c25-68c4-4212-9c8d-6d2f7aa30367'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'983c1146-c7c0-4a4c-8ea0-6040397957f4'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'15f70076-09e9-478c-82e6-a8a48f3d02ae'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'217055b2-0cc5-4b6b-97d6-680fef3e4ae1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'1337ee90-ce64-4a8a-950b-c3a42587165f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'12530413-3071-40e5-90c3-d3645877ae5b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'EXTL'~&~	~&~'ca24fe79-8b5f-4602-9bb5-f448c60a8b46'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'GENA'~&~	~&~'173230b9-50a2-4d9c-84b0-5d69040c12ff'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'GENS'~&~	~&~'270f51d6-bd93-457c-a0a2-ead40b7a958b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'HUFA'~&~	~&~'67b8eefa-72a5-45f2-b44a-d6f82c9ee3e8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'HUMR'~&~	~&~'43a1ed57-7958-4323-a4cb-0924f939f044'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'HUSE'~&~	~&~'0875a0b6-7336-4662-9691-882ad8ba20f5'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'INPR'~&~	~&~'192efec6-6016-402b-8fdd-4ee1408f0303'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LIBR'~&~	~&~'1b8469b5-bcac-47fa-8f4a-fd00e9c80a7b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'MULT'~&~	~&~'3aaad60d-4d97-4435-91c5-94c771b7c5a9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'NURS'~&~	~&~'7ad13cb0-0ca6-4e94-8e7c-80bf8a3e2d4d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'PERC'~&~	~&~'f78acfe6-c275-4b3b-95ab-21908744921a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'PERS'~&~	~&~'6e99a3d6-b069-471f-a823-9f7e18a04552'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'PHYP'~&~	~&~'56d9b481-6297-4129-add0-a5e80e1716d6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'REGR'~&~	~&~'1ce953b9-98a6-450f-b3cc-6677fba419de'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SACT'~&~	~&~'26625e8c-2b10-4637-adf9-2c94d443f4f6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SAID'~&~	~&~'68ac37e8-dbf1-423f-8e05-60e8e6d2f816'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SMD'~&~	~&~'582072ca-13f1-49c7-a100-8b3a3bcc90eb'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SSER'~&~	~&~'999ed90e-1b5e-4ecc-90a4-a837349e837d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'7a2071d4-83a6-4406-a794-d1dadbf66531'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'ea158c31-2e56-45ba-a40e-7f72a4b6c218'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'14eced71-9438-4c5b-8f48-7e7584f2ca87'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'f0fe6890-6621-4157-94e4-5c851f9ef9d8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'cf5f5933-7c6d-4328-b5cb-a95c7daf51f1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'UA'~&~	~&~'FMS'~&~	~&~'f4be05d7-6fa5-4735-8f41-1e4ff06b21b8'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'N'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'Y'~&~	~&~]RECORD
