HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'EA'~&~	~&~'4769221'~&~	~&~'35A5641EAFC891B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'4160100413'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'WHITEWATER 101H'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1111003884000'~&~	~&~'1112331600000'~&~	~&~'1143781200000'~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769221'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'84.181'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'35A5641EAFC991B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118177260000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'A'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.045'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769223'~&~	~&~'35A5641EAFCA91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118241506000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769236'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769223'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.048'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769224'~&~	~&~'35A5641EAFCB91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118242236000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769237'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769224'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.044'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769225'~&~	~&~'35A5641EAFCC91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118244571000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'2367200'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769225'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.044'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769226'~&~	~&~'35A5641EAFCD91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118244911000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769239'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769226'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.667'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769227'~&~	~&~'35A5641EAFCE91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118245306000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769240'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769227'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'17.235'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769228'~&~	~&~'35A5641EAFCF91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118245610000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769241'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769228'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769229'~&~	~&~'35A5641EAFD091B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118245948000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769242'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769229'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769230'~&~	~&~'35A5641EAFD191B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118246281000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769243'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769230'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.043'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769231'~&~	~&~'35A5641EAFD291B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118246633000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769244'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769231'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.052'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769232'~&~	~&~'35A5641EAFD391B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118247317000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769245'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769232'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.042'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769233'~&~	~&~'35A5641EAFD491B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118247628000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769246'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769233'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.558'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769234'~&~	~&~'35A5641EAFD591B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118247887000'~&~	~&~'1120194000000'~&~	~&~'1151640000000'~&~	~&~'EA'~&~	~&~'4769247'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'4769234'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'35A5641EAFD691B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118177028000'~&~	~&~'1151726400000'~&~	~&~'1183176000000'~&~	~&~'EA'~&~	~&~'4769249'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'A'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.045'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769236'~&~	~&~'35A5641EAFD791B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118240890000'~&~	~&~'1151726400000'~&~	~&~'1183176000000'~&~	~&~'EA'~&~	~&~'4769250'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'EA'~&~	~&~'4769236'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.048'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769237'~&~	~&~'35A5641EAFD891B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118242146000'~&~	~&~'1151726400000'~&~	~&~'1183176000000'~&~	~&~'EA'~&~	~&~'4769251'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'EA'~&~	~&~'4769237'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.044'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769238'~&~	~&~'35A5641EAFD991B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118242903000'~&~	~&~'1151726400000'~&~	~&~'1183176000000'~&~	~&~'EA'~&~	~&~'4769252'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'EA'~&~	~&~'4769238'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.044'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'EA'~&~	~&~'4769239'~&~	~&~'35A5641EAFDA91B6E043814FD88191B6'~&~	~&~'1'~&~	~&~'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX'~&~	~&~'4160100413'~&~	~&~'3474206166'~&~	~&~'6274603810'~&~	~&~'AAOA'~&~	~&~'NA'~&~	~&~'EA'~&~	~&~'STATEJ'~&~	~&~'Y'~&~	~&~'CSSR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'RICHMOND'~&~	~&~'IN'~&~	~&~'2325 CHESTER BLVD'~&~	~&~'47374'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1118244838000'~&~	~&~'1151726400000'~&~	~&~'1183176000000'~&~	~&~'EA'~&~	~&~'4769253'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'EA'~&~	~&~'4769239'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.667'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
