HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~CURR_BDLN_BAL_AMT::DECIMAL~&~	~&~ACLN_ACTLS_BAL_AMT::DECIMAL~&~	~&~ACLN_ENCUM_BAL_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4035'~&~	~&~'---'~&~	~&~'10459.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4055'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'268.55'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4061'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'105.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4089'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'764.68'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4520'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'180.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4616'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'79.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4700'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'140.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4768'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'18.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'4938'~&~	~&~'---'~&~	~&~'44347.00'~&~	~&~'682.23'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'45.34'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5200'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2088.55'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5215'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'7502.92'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5400'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4235.85'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'85132.00'~&~	~&~'61041.21'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'11271.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5610'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'678.28'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4385.55'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4652.83'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'6100'~&~	~&~'---'~&~	~&~'7531.00'~&~	~&~'6131.46'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'6200'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5354.82'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'7000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2995.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'7030'~&~	~&~'---'~&~	~&~'12210.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'7035'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'12450.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'9050'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'14145.80'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'-----'~&~	~&~'9899'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-14145.80'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'1699'~&~	~&~'---'~&~	~&~'68118.00'~&~	~&~'68985.52'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'50632.26'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'50000.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'18118.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5386.40'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3551.70'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'CS001'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'9415.16'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2717.44'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'11800.00'~&~	~&~'9082.56'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'4061'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'20.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'4300'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'0.29'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'1511.69'~&~	~&~'431.96'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'5800'~&~	~&~'---'~&~	~&~'9158.46'~&~	~&~'7520.75'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'5820'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1466.66'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'5870'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'171.05'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'6000'~&~	~&~'---'~&~	~&~'1129.85'~&~	~&~'1129.85'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631401'~&~	~&~'-----'~&~	~&~'9940'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1059.44'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631402'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'500.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631402'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'500.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631402'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'500.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631402'~&~	~&~'-----'~&~	~&~'5215'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'500.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'6838.59'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'7368.50'~&~	~&~'529.91'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'1875.00'~&~	~&~'900.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'640.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4055'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1259.43'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4089'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'94.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4100'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'11.80'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4110'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'82.55'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4115'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'51.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4300'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'0.58'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'4723'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'77.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'5493.50'~&~	~&~'1164.10'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'93.10'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5028'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3.50'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5050'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'50.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5215'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'101.25'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5361'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'461.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'68.85'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'7035'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2679.05'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'-----'~&~	~&~'9940'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-368.71'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'-2034.48'~&~	~&~'163.11'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'3784.00'~&~	~&~'1586.41'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'1340.52'~&~	~&~'162.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'4928'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'36.11'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'409.00'~&~	~&~'165.51'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'-----'~&~	~&~'7000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1385.90'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4840.89'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'4981.59'~&~	~&~'140.70'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3979.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'4010'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'56.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'4035'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'38.66'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'4061'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'4910'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'20.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'4981.59'~&~	~&~'578.54'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'304.39'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'1000'~&~	~&~'---'~&~	~&~'-1765.67'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'50538.15'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'104171.00'~&~	~&~'51867.18'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'69732.96'~&~	~&~'69732.96'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'10.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-20.17'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'7585.58'~&~	~&~'7573.97'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'6080.76'~&~	~&~'2967.12'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3113.64'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5700'~&~	~&~'---'~&~	~&~'19006.03'~&~	~&~'10191.60'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'334.56'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5770'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'809.29'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'5775'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'7670.58'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631406'~&~	~&~'-----'~&~	~&~'7900'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'21.78'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'110324.43'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'1800'~&~	~&~'---'~&~	~&~'110324.43'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'75000.00'~&~	~&~'75000.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'8268.00'~&~	~&~'8172.18'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'6383.00'~&~	~&~'1063.76'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631407'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5581.40'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
