HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~FIN_BALANCE_TYP_CD::VARCHAR~&~	~&~FIN_OBJ_TYP_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACLN_ANNL_BAL_AMT::DECIMAL~&~	~&~FIN_BEG_BAL_LN_AMT::DECIMAL~&~	~&~CONTR_GR_BB_AC_AMT::DECIMAL~&~	~&~MO1_ACCT_LN_AMT::DECIMAL~&~	~&~MO2_ACCT_LN_AMT::DECIMAL~&~	~&~MO3_ACCT_LN_AMT::DECIMAL~&~	~&~MO4_ACCT_LN_AMT::DECIMAL~&~	~&~MO5_ACCT_LN_AMT::DECIMAL~&~	~&~MO6_ACCT_LN_AMT::DECIMAL~&~	~&~MO7_ACCT_LN_AMT::DECIMAL~&~	~&~MO8_ACCT_LN_AMT::DECIMAL~&~	~&~MO9_ACCT_LN_AMT::DECIMAL~&~	~&~MO10_ACCT_LN_AMT::DECIMAL~&~	~&~MO11_ACCT_LN_AMT::DECIMAL~&~	~&~MO12_ACCT_LN_AMT::DECIMAL~&~	~&~MO13_ACCT_LN_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631489'~&~	~&~'CS001'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3D76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'5579.63'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631489'~&~	~&~'CS001'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3D86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'4029.87'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631489'~&~	~&~'CS001'~&~	~&~'5771'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3D96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2370.89'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631489'~&~	~&~'CS001'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3DA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'8922.65'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2001'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010O1Z'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3DB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'12218.04'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00011966'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3DC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'12348.31'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2010'~&~	~&~'0000276917'~&~	~&~'531CC9D0F3DD6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'30934.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2300'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2382'~&~	~&~'0000160871'~&~	~&~'531CC9D0F3DE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1893.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2300'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2388'~&~	~&~'0000160871'~&~	~&~'531CC9D0F3DF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2400.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2300'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000160871'~&~	~&~'531CC9D0F3E06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2400.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'2388'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2388'~&~	~&~'0000160871'~&~	~&~'531CC9D0F3E16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'29172.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000029441'~&~	~&~'531CC9D0F3E26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'9796.25'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'3050'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3050'~&~	~&~'0000029441'~&~	~&~'531CC9D0F3E36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'880.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'3150'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000029441'~&~	~&~'531CC9D0F3E46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'620.11'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000000083'~&~	~&~'531CC9D0F3E56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'333.76'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3E66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'4526.96'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3E76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'5200.04'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'5771'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3E86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'3007.49'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3E96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1642.96'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631490'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3EA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'76.56'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010O1Z'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3EB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2176.90'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'2001'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010O1Z'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3EC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'22867.05'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00011966'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3ED6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1869.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010O1Z'~&~	~&~'0000250769'~&~	~&~'531CC9D0F3EE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'5392.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000110495'~&~	~&~'531CC9D0F3EF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2084.25'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000149297'~&~	~&~'531CC9D0F3F06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'42.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000262483'~&~	~&~'531CC9D0F3F16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'12740.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000123519'~&~	~&~'531CC9D0F3F26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'50.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3100'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3050'~&~	~&~'0000262483'~&~	~&~'531CC9D0F3F36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'486.80'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3250'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000110495'~&~	~&~'531CC9D0F3F46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'10.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000136397'~&~	~&~'531CC9D0F3F56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'84.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'3800'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3800'~&~	~&~'0000110495'~&~	~&~'531CC9D0F3F66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'121.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3F76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2564.12'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631491'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0F3F86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'3378.51'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658330000'~&~	~&~]RECORD
