HEADER[~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~AFLTN_TYP_CD::VARCHAR~&~	~&~CAMPUS_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3424'~&~	~&~'KFS3424'~&~	~&~'1'~&~	~&~'KFS3424'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3425'~&~	~&~'KFS3425'~&~	~&~'1'~&~	~&~'KFS3425'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3426'~&~	~&~'KFS3426'~&~	~&~'1'~&~	~&~'KFS3426'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3427'~&~	~&~'KFS3427'~&~	~&~'1'~&~	~&~'KFS3427'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3428'~&~	~&~'KFS3428'~&~	~&~'1'~&~	~&~'KFS3428'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3429'~&~	~&~'KFS3429'~&~	~&~'1'~&~	~&~'KFS3429'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3430'~&~	~&~'KFS3430'~&~	~&~'1'~&~	~&~'KFS3430'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3431'~&~	~&~'KFS3431'~&~	~&~'1'~&~	~&~'KFS3431'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3432'~&~	~&~'KFS3432'~&~	~&~'1'~&~	~&~'KFS3432'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3433'~&~	~&~'KFS3433'~&~	~&~'1'~&~	~&~'KFS3433'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3434'~&~	~&~'KFS3434'~&~	~&~'1'~&~	~&~'KFS3434'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3435'~&~	~&~'KFS3435'~&~	~&~'1'~&~	~&~'KFS3435'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3436'~&~	~&~'KFS3436'~&~	~&~'1'~&~	~&~'KFS3436'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3437'~&~	~&~'KFS3437'~&~	~&~'1'~&~	~&~'KFS3437'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3438'~&~	~&~'KFS3438'~&~	~&~'1'~&~	~&~'KFS3438'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3439'~&~	~&~'KFS3439'~&~	~&~'1'~&~	~&~'KFS3439'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3440'~&~	~&~'KFS3440'~&~	~&~'1'~&~	~&~'KFS3440'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3441'~&~	~&~'KFS3441'~&~	~&~'1'~&~	~&~'KFS3441'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3442'~&~	~&~'KFS3442'~&~	~&~'1'~&~	~&~'KFS3442'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3443'~&~	~&~'KFS3443'~&~	~&~'1'~&~	~&~'KFS3443'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3444'~&~	~&~'KFS3444'~&~	~&~'1'~&~	~&~'KFS3444'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3445'~&~	~&~'KFS3445'~&~	~&~'1'~&~	~&~'KFS3445'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3446'~&~	~&~'KFS3446'~&~	~&~'1'~&~	~&~'KFS3446'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3447'~&~	~&~'KFS3447'~&~	~&~'1'~&~	~&~'KFS3447'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3448'~&~	~&~'KFS3448'~&~	~&~'1'~&~	~&~'KFS3448'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3449'~&~	~&~'KFS3449'~&~	~&~'1'~&~	~&~'KFS3449'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3450'~&~	~&~'KFS3450'~&~	~&~'1'~&~	~&~'KFS3450'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3451'~&~	~&~'KFS3451'~&~	~&~'1'~&~	~&~'KFS3451'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3452'~&~	~&~'KFS3452'~&~	~&~'1'~&~	~&~'KFS3452'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3453'~&~	~&~'KFS3453'~&~	~&~'1'~&~	~&~'KFS3453'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3454'~&~	~&~'KFS3454'~&~	~&~'1'~&~	~&~'KFS3454'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3455'~&~	~&~'KFS3455'~&~	~&~'1'~&~	~&~'KFS3455'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3456'~&~	~&~'KFS3456'~&~	~&~'1'~&~	~&~'KFS3456'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3457'~&~	~&~'KFS3457'~&~	~&~'1'~&~	~&~'KFS3457'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3458'~&~	~&~'KFS3458'~&~	~&~'1'~&~	~&~'KFS3458'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3459'~&~	~&~'KFS3459'~&~	~&~'1'~&~	~&~'KFS3459'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3460'~&~	~&~'KFS3460'~&~	~&~'1'~&~	~&~'KFS3460'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3461'~&~	~&~'KFS3461'~&~	~&~'1'~&~	~&~'KFS3461'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3462'~&~	~&~'KFS3462'~&~	~&~'1'~&~	~&~'KFS3462'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3463'~&~	~&~'KFS3463'~&~	~&~'1'~&~	~&~'KFS3463'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3464'~&~	~&~'KFS3464'~&~	~&~'1'~&~	~&~'KFS3464'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3465'~&~	~&~'KFS3465'~&~	~&~'1'~&~	~&~'KFS3465'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3466'~&~	~&~'KFS3466'~&~	~&~'1'~&~	~&~'KFS3466'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3467'~&~	~&~'KFS3467'~&~	~&~'1'~&~	~&~'KFS3467'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3468'~&~	~&~'KFS3468'~&~	~&~'1'~&~	~&~'KFS3468'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3469'~&~	~&~'KFS3469'~&~	~&~'1'~&~	~&~'KFS3469'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3470'~&~	~&~'KFS3470'~&~	~&~'1'~&~	~&~'KFS3470'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3471'~&~	~&~'KFS3471'~&~	~&~'1'~&~	~&~'KFS3471'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3472'~&~	~&~'KFS3472'~&~	~&~'1'~&~	~&~'KFS3472'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3473'~&~	~&~'KFS3473'~&~	~&~'1'~&~	~&~'KFS3473'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3474'~&~	~&~'KFS3474'~&~	~&~'1'~&~	~&~'KFS3474'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3475'~&~	~&~'KFS3475'~&~	~&~'1'~&~	~&~'KFS3475'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3476'~&~	~&~'KFS3476'~&~	~&~'1'~&~	~&~'KFS3476'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3477'~&~	~&~'KFS3477'~&~	~&~'1'~&~	~&~'KFS3477'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3478'~&~	~&~'KFS3478'~&~	~&~'1'~&~	~&~'KFS3478'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3479'~&~	~&~'KFS3479'~&~	~&~'1'~&~	~&~'KFS3479'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3480'~&~	~&~'KFS3480'~&~	~&~'1'~&~	~&~'KFS3480'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3481'~&~	~&~'KFS3481'~&~	~&~'1'~&~	~&~'KFS3481'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3482'~&~	~&~'KFS3482'~&~	~&~'1'~&~	~&~'KFS3482'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3483'~&~	~&~'KFS3483'~&~	~&~'1'~&~	~&~'KFS3483'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3484'~&~	~&~'KFS3484'~&~	~&~'1'~&~	~&~'KFS3484'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3485'~&~	~&~'KFS3485'~&~	~&~'1'~&~	~&~'KFS3485'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3486'~&~	~&~'KFS3486'~&~	~&~'1'~&~	~&~'KFS3486'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3487'~&~	~&~'KFS3487'~&~	~&~'1'~&~	~&~'KFS3487'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3488'~&~	~&~'KFS3488'~&~	~&~'1'~&~	~&~'KFS3488'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3489'~&~	~&~'KFS3489'~&~	~&~'1'~&~	~&~'KFS3489'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3490'~&~	~&~'KFS3490'~&~	~&~'1'~&~	~&~'KFS3490'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3491'~&~	~&~'KFS3491'~&~	~&~'1'~&~	~&~'KFS3491'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3492'~&~	~&~'KFS3492'~&~	~&~'1'~&~	~&~'KFS3492'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3493'~&~	~&~'KFS3493'~&~	~&~'1'~&~	~&~'KFS3493'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3494'~&~	~&~'KFS3494'~&~	~&~'1'~&~	~&~'KFS3494'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3495'~&~	~&~'KFS3495'~&~	~&~'1'~&~	~&~'KFS3495'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3496'~&~	~&~'KFS3496'~&~	~&~'1'~&~	~&~'KFS3496'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3497'~&~	~&~'KFS3497'~&~	~&~'1'~&~	~&~'KFS3497'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3498'~&~	~&~'KFS3498'~&~	~&~'1'~&~	~&~'KFS3498'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3499'~&~	~&~'KFS3499'~&~	~&~'1'~&~	~&~'KFS3499'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3500'~&~	~&~'KFS3500'~&~	~&~'1'~&~	~&~'KFS3500'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3501'~&~	~&~'KFS3501'~&~	~&~'1'~&~	~&~'KFS3501'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3502'~&~	~&~'KFS3502'~&~	~&~'1'~&~	~&~'KFS3502'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3503'~&~	~&~'KFS3503'~&~	~&~'1'~&~	~&~'KFS3503'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3504'~&~	~&~'KFS3504'~&~	~&~'1'~&~	~&~'KFS3504'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3505'~&~	~&~'KFS3505'~&~	~&~'1'~&~	~&~'KFS3505'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3506'~&~	~&~'KFS3506'~&~	~&~'1'~&~	~&~'KFS3506'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3507'~&~	~&~'KFS3507'~&~	~&~'1'~&~	~&~'KFS3507'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3508'~&~	~&~'KFS3508'~&~	~&~'1'~&~	~&~'KFS3508'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3509'~&~	~&~'KFS3509'~&~	~&~'1'~&~	~&~'KFS3509'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3510'~&~	~&~'KFS3510'~&~	~&~'1'~&~	~&~'KFS3510'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3511'~&~	~&~'KFS3511'~&~	~&~'1'~&~	~&~'KFS3511'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3512'~&~	~&~'KFS3512'~&~	~&~'1'~&~	~&~'KFS3512'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3513'~&~	~&~'KFS3513'~&~	~&~'1'~&~	~&~'KFS3513'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3514'~&~	~&~'KFS3514'~&~	~&~'1'~&~	~&~'KFS3514'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3515'~&~	~&~'KFS3515'~&~	~&~'1'~&~	~&~'KFS3515'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3516'~&~	~&~'KFS3516'~&~	~&~'1'~&~	~&~'KFS3516'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3517'~&~	~&~'KFS3517'~&~	~&~'1'~&~	~&~'KFS3517'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3518'~&~	~&~'KFS3518'~&~	~&~'1'~&~	~&~'KFS3518'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3519'~&~	~&~'KFS3519'~&~	~&~'1'~&~	~&~'KFS3519'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3520'~&~	~&~'KFS3520'~&~	~&~'1'~&~	~&~'KFS3520'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3521'~&~	~&~'KFS3521'~&~	~&~'1'~&~	~&~'KFS3521'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3522'~&~	~&~'KFS3522'~&~	~&~'1'~&~	~&~'KFS3522'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3523'~&~	~&~'KFS3523'~&~	~&~'1'~&~	~&~'KFS3523'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3524'~&~	~&~'KFS3524'~&~	~&~'1'~&~	~&~'KFS3524'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3525'~&~	~&~'KFS3525'~&~	~&~'1'~&~	~&~'KFS3525'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3526'~&~	~&~'KFS3526'~&~	~&~'1'~&~	~&~'KFS3526'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3527'~&~	~&~'KFS3527'~&~	~&~'1'~&~	~&~'KFS3527'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3528'~&~	~&~'KFS3528'~&~	~&~'1'~&~	~&~'KFS3528'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3529'~&~	~&~'KFS3529'~&~	~&~'1'~&~	~&~'KFS3529'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3530'~&~	~&~'KFS3530'~&~	~&~'1'~&~	~&~'KFS3530'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3531'~&~	~&~'KFS3531'~&~	~&~'1'~&~	~&~'KFS3531'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3532'~&~	~&~'KFS3532'~&~	~&~'1'~&~	~&~'KFS3532'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
