HEADER[~&~	~&~ENTITY_EMP_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~EMP_STAT_CD::VARCHAR~&~	~&~EMP_TYP_CD::VARCHAR~&~	~&~BASE_SLRY_AMT::DECIMAL~&~	~&~PRMRY_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~PRMRY_DEPT_CD::VARCHAR~&~	~&~EMP_ID::VARCHAR~&~	~&~EMP_REC_ID::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3345'~&~	~&~'KFS3345'~&~	~&~'1'~&~	~&~'KFS3345'~&~	~&~'KFS3345'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-RUAD'~&~	~&~'0000107726'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3346'~&~	~&~'KFS3346'~&~	~&~'1'~&~	~&~'KFS3346'~&~	~&~'KFS3346'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-AHRV'~&~	~&~'0000107729'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3347'~&~	~&~'KFS3347'~&~	~&~'1'~&~	~&~'KFS3347'~&~	~&~'KFS3347'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-BURS'~&~	~&~'0000107744'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3348'~&~	~&~'KFS3348'~&~	~&~'1'~&~	~&~'KFS3348'~&~	~&~'KFS3348'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000107944'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3349'~&~	~&~'KFS3349'~&~	~&~'1'~&~	~&~'KFS3349'~&~	~&~'KFS3349'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SLEG'~&~	~&~'0000108185'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3350'~&~	~&~'KFS3350'~&~	~&~'1'~&~	~&~'KFS3350'~&~	~&~'KFS3350'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MRES'~&~	~&~'0000108202'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3351'~&~	~&~'KFS3351'~&~	~&~'1'~&~	~&~'KFS3351'~&~	~&~'KFS3351'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000108866'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3352'~&~	~&~'KFS3352'~&~	~&~'1'~&~	~&~'KFS3352'~&~	~&~'KFS3352'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INFO'~&~	~&~'0000109064'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3353'~&~	~&~'KFS3353'~&~	~&~'1'~&~	~&~'KFS3353'~&~	~&~'KFS3353'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-HR'~&~	~&~'0000109516'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3354'~&~	~&~'KFS3354'~&~	~&~'1'~&~	~&~'KFS3354'~&~	~&~'KFS3354'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ANES'~&~	~&~'0000109979'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3355'~&~	~&~'KFS3355'~&~	~&~'1'~&~	~&~'KFS3355'~&~	~&~'KFS3355'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PNEO'~&~	~&~'0000110089'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3356'~&~	~&~'KFS3356'~&~	~&~'1'~&~	~&~'KFS3356'~&~	~&~'KFS3356'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-ALUM'~&~	~&~'0000110164'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3357'~&~	~&~'KFS3357'~&~	~&~'1'~&~	~&~'KFS3357'~&~	~&~'KFS3357'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-RPAS'~&~	~&~'0000110189'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3358'~&~	~&~'KFS3358'~&~	~&~'1'~&~	~&~'KFS3358'~&~	~&~'KFS3358'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-KINE'~&~	~&~'0000110260'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3359'~&~	~&~'KFS3359'~&~	~&~'1'~&~	~&~'KFS3359'~&~	~&~'KFS3359'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DMAS'~&~	~&~'0000110311'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3360'~&~	~&~'KFS3360'~&~	~&~'1'~&~	~&~'KFS3360'~&~	~&~'KFS3360'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-BKST'~&~	~&~'0000110486'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3361'~&~	~&~'KFS3361'~&~	~&~'1'~&~	~&~'KFS3361'~&~	~&~'KFS3361'~&~	~&~'P'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-EDUC'~&~	~&~'0000110495'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3362'~&~	~&~'KFS3362'~&~	~&~'1'~&~	~&~'KFS3362'~&~	~&~'KFS3362'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CSCI'~&~	~&~'0000110520'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3363'~&~	~&~'KFS3363'~&~	~&~'1'~&~	~&~'KFS3363'~&~	~&~'KFS3363'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-NURS'~&~	~&~'0000110528'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3364'~&~	~&~'KFS3364'~&~	~&~'1'~&~	~&~'KFS3364'~&~	~&~'KFS3364'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-IDS'~&~	~&~'0000110555'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3365'~&~	~&~'KFS3365'~&~	~&~'1'~&~	~&~'KFS3365'~&~	~&~'KFS3365'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-HPHY'~&~	~&~'0000110596'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3366'~&~	~&~'KFS3366'~&~	~&~'1'~&~	~&~'KFS3366'~&~	~&~'KFS3366'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-MASV'~&~	~&~'0000110613'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3367'~&~	~&~'KFS3367'~&~	~&~'1'~&~	~&~'KFS3367'~&~	~&~'KFS3367'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MRES'~&~	~&~'0000110620'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3368'~&~	~&~'KFS3368'~&~	~&~'1'~&~	~&~'KFS3368'~&~	~&~'KFS3368'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-CSP'~&~	~&~'0000110626'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3369'~&~	~&~'KFS3369'~&~	~&~'1'~&~	~&~'KFS3369'~&~	~&~'KFS3369'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ADAF'~&~	~&~'0000110767'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3370'~&~	~&~'KFS3370'~&~	~&~'1'~&~	~&~'KFS3370'~&~	~&~'KFS3370'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-ARSD'~&~	~&~'0000110785'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3371'~&~	~&~'KFS3371'~&~	~&~'1'~&~	~&~'KFS3371'~&~	~&~'KFS3371'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PULM'~&~	~&~'0000110830'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3372'~&~	~&~'KFS3372'~&~	~&~'1'~&~	~&~'KFS3372'~&~	~&~'KFS3372'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000110838'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3373'~&~	~&~'KFS3373'~&~	~&~'1'~&~	~&~'KFS3373'~&~	~&~'KFS3373'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000110849'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3374'~&~	~&~'KFS3374'~&~	~&~'1'~&~	~&~'KFS3374'~&~	~&~'KFS3374'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000110854'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3375'~&~	~&~'KFS3375'~&~	~&~'1'~&~	~&~'KFS3375'~&~	~&~'KFS3375'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000110905'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3376'~&~	~&~'KFS3376'~&~	~&~'1'~&~	~&~'KFS3376'~&~	~&~'KFS3376'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-OPT'~&~	~&~'0000110936'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3377'~&~	~&~'KFS3377'~&~	~&~'1'~&~	~&~'KFS3377'~&~	~&~'KFS3377'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-RUAD'~&~	~&~'0000110944'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3378'~&~	~&~'KFS3378'~&~	~&~'1'~&~	~&~'KFS3378'~&~	~&~'KFS3378'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CHEM'~&~	~&~'0000110981'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3379'~&~	~&~'KFS3379'~&~	~&~'1'~&~	~&~'KFS3379'~&~	~&~'KFS3379'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-AHLT'~&~	~&~'0000111229'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3380'~&~	~&~'KFS3380'~&~	~&~'1'~&~	~&~'KFS3380'~&~	~&~'KFS3380'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CCCS'~&~	~&~'0000111467'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3381'~&~	~&~'KFS3381'~&~	~&~'1'~&~	~&~'KFS3381'~&~	~&~'KFS3381'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PAY'~&~	~&~'0000111675'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3382'~&~	~&~'KFS3382'~&~	~&~'1'~&~	~&~'KFS3382'~&~	~&~'KFS3382'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PUBL'~&~	~&~'0000111948'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3383'~&~	~&~'KFS3383'~&~	~&~'1'~&~	~&~'KFS3383'~&~	~&~'KFS3383'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'KO-PHYP'~&~	~&~'0000112236'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3384'~&~	~&~'KFS3384'~&~	~&~'1'~&~	~&~'KFS3384'~&~	~&~'KFS3384'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-PD'~&~	~&~'0000112311'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3385'~&~	~&~'KFS3385'~&~	~&~'1'~&~	~&~'KFS3385'~&~	~&~'KFS3385'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-BFPU'~&~	~&~'0000112514'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3386'~&~	~&~'KFS3386'~&~	~&~'1'~&~	~&~'KFS3386'~&~	~&~'KFS3386'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-RPAS'~&~	~&~'0000113804'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3387'~&~	~&~'KFS3387'~&~	~&~'1'~&~	~&~'KFS3387'~&~	~&~'KFS3387'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-RUAD'~&~	~&~'0000114160'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3388'~&~	~&~'KFS3388'~&~	~&~'1'~&~	~&~'KFS3388'~&~	~&~'KFS3388'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-IUHC'~&~	~&~'0000114414'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3389'~&~	~&~'KFS3389'~&~	~&~'1'~&~	~&~'KFS3389'~&~	~&~'KFS3389'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-ADMS'~&~	~&~'0000114587'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3390'~&~	~&~'KFS3390'~&~	~&~'1'~&~	~&~'KFS3390'~&~	~&~'KFS3390'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000114729'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3391'~&~	~&~'KFS3391'~&~	~&~'1'~&~	~&~'KFS3391'~&~	~&~'KFS3391'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CHEM'~&~	~&~'0000114972'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3392'~&~	~&~'KFS3392'~&~	~&~'1'~&~	~&~'KFS3392'~&~	~&~'KFS3392'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PSYC'~&~	~&~'0000115015'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3393'~&~	~&~'KFS3393'~&~	~&~'1'~&~	~&~'KFS3393'~&~	~&~'KFS3393'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SSER'~&~	~&~'0000115029'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3394'~&~	~&~'KFS3394'~&~	~&~'1'~&~	~&~'KFS3394'~&~	~&~'KFS3394'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-NURS'~&~	~&~'0000116219'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3395'~&~	~&~'KFS3395'~&~	~&~'1'~&~	~&~'KFS3395'~&~	~&~'KFS3395'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000116283'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3396'~&~	~&~'KFS3396'~&~	~&~'1'~&~	~&~'KFS3396'~&~	~&~'KFS3396'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000116499'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3397'~&~	~&~'KFS3397'~&~	~&~'1'~&~	~&~'KFS3397'~&~	~&~'KFS3397'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-INFO'~&~	~&~'0000116509'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3398'~&~	~&~'KFS3398'~&~	~&~'1'~&~	~&~'KFS3398'~&~	~&~'KFS3398'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPAD'~&~	~&~'0000116529'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3399'~&~	~&~'KFS3399'~&~	~&~'1'~&~	~&~'KFS3399'~&~	~&~'KFS3399'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'NW-BUS'~&~	~&~'0000116530'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3400'~&~	~&~'KFS3400'~&~	~&~'1'~&~	~&~'KFS3400'~&~	~&~'KFS3400'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000116612'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3401'~&~	~&~'KFS3401'~&~	~&~'1'~&~	~&~'KFS3401'~&~	~&~'KFS3401'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-BSSD'~&~	~&~'0000116659'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3402'~&~	~&~'KFS3402'~&~	~&~'1'~&~	~&~'KFS3402'~&~	~&~'KFS3402'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RADY'~&~	~&~'0000116757'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3403'~&~	~&~'KFS3403'~&~	~&~'1'~&~	~&~'KFS3403'~&~	~&~'KFS3403'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INFO'~&~	~&~'0000116793'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3404'~&~	~&~'KFS3404'~&~	~&~'1'~&~	~&~'KFS3404'~&~	~&~'KFS3404'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-HUMR'~&~	~&~'0000116866'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3405'~&~	~&~'KFS3405'~&~	~&~'1'~&~	~&~'KFS3405'~&~	~&~'KFS3405'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-MOTR'~&~	~&~'0000117029'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3406'~&~	~&~'KFS3406'~&~	~&~'1'~&~	~&~'KFS3406'~&~	~&~'KFS3406'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-ASST'~&~	~&~'0000117163'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3407'~&~	~&~'KFS3407'~&~	~&~'1'~&~	~&~'KFS3407'~&~	~&~'KFS3407'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-BKST'~&~	~&~'0000117234'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3408'~&~	~&~'KFS3408'~&~	~&~'1'~&~	~&~'KFS3408'~&~	~&~'KFS3408'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-OPTH'~&~	~&~'0000117350'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3409'~&~	~&~'KFS3409'~&~	~&~'1'~&~	~&~'KFS3409'~&~	~&~'KFS3409'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RESG'~&~	~&~'0000117476'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3410'~&~	~&~'KFS3410'~&~	~&~'1'~&~	~&~'KFS3410'~&~	~&~'KFS3410'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-HUMM'~&~	~&~'0000117662'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3411'~&~	~&~'KFS3411'~&~	~&~'1'~&~	~&~'KFS3411'~&~	~&~'KFS3411'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PHTX'~&~	~&~'0000117990'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3412'~&~	~&~'KFS3412'~&~	~&~'1'~&~	~&~'KFS3412'~&~	~&~'KFS3412'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CSC'~&~	~&~'0000118334'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3413'~&~	~&~'KFS3413'~&~	~&~'1'~&~	~&~'KFS3413'~&~	~&~'KFS3413'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BUS'~&~	~&~'0000118783'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3414'~&~	~&~'KFS3414'~&~	~&~'1'~&~	~&~'KFS3414'~&~	~&~'KFS3414'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-EXTA'~&~	~&~'0000118985'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3415'~&~	~&~'KFS3415'~&~	~&~'1'~&~	~&~'KFS3415'~&~	~&~'KFS3415'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000119201'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3416'~&~	~&~'KFS3416'~&~	~&~'1'~&~	~&~'KFS3416'~&~	~&~'KFS3416'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-RUAD'~&~	~&~'0000119750'~&~	~&~'1'~&~	~&~]RECORD
