HEADER[~&~	~&~PRNCPL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRNCPL_NM::VARCHAR~&~	~&~ENTITY_ID::VARCHAR~&~	~&~PRNCPL_PSWD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'4041902980'~&~	~&~'KFS4041902980'~&~	~&~'1'~&~	~&~'pthigpen'~&~	~&~'KFS2962'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4042509785'~&~	~&~'KFS4042509785'~&~	~&~'1'~&~	~&~'ddpetree'~&~	~&~'KFS3279'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4043300972'~&~	~&~'KFS4043300972'~&~	~&~'1'~&~	~&~'mdbird'~&~	~&~'KFS1063'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4052406505'~&~	~&~'KFS4052406505'~&~	~&~'1'~&~	~&~'abolding'~&~	~&~'KFS2852'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4053303316'~&~	~&~'KFS4053303316'~&~	~&~'1'~&~	~&~'schapin'~&~	~&~'KFS4020'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4054108339'~&~	~&~'KFS4054108339'~&~	~&~'1'~&~	~&~'edtrexle'~&~	~&~'KFS3329'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4054206419'~&~	~&~'KFS4054206419'~&~	~&~'1'~&~	~&~'fstgerma'~&~	~&~'KFS3212'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4059803771'~&~	~&~'KFS4059803771'~&~	~&~'1'~&~	~&~'rgorham'~&~	~&~'KFS3014'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4068002838'~&~	~&~'KFS4068002838'~&~	~&~'1'~&~	~&~'schulte'~&~	~&~'KFS1031'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4068005169'~&~	~&~'KFS4068005169'~&~	~&~'1'~&~	~&~'mdbotell'~&~	~&~'KFS2934'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4069204088'~&~	~&~'KFS4069204088'~&~	~&~'1'~&~	~&~'dkunz'~&~	~&~'KFS3224'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4071101475'~&~	~&~'KFS4071101475'~&~	~&~'1'~&~	~&~'sblackmo'~&~	~&~'KFS3909'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4071904043'~&~	~&~'KFS4071904043'~&~	~&~'1'~&~	~&~'lmeacham'~&~	~&~'KFS3184'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4072802651'~&~	~&~'KFS4072802651'~&~	~&~'1'~&~	~&~'gdaquino'~&~	~&~'KFS3953'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4075208273'~&~	~&~'KFS4075208273'~&~	~&~'1'~&~	~&~'dmarti'~&~	~&~'KFS3215'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4076302016'~&~	~&~'KFS4076302016'~&~	~&~'1'~&~	~&~'adcronin'~&~	~&~'KFS3557'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4077903148'~&~	~&~'KFS4077903148'~&~	~&~'1'~&~	~&~'edchrist'~&~	~&~'KFS3462'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4085808804'~&~	~&~'KFS4085808804'~&~	~&~'1'~&~	~&~'ooxendin'~&~	~&~'KFS3873'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4089203889'~&~	~&~'KFS4089203889'~&~	~&~'1'~&~	~&~'adtyner'~&~	~&~'KFS3715'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4090002966'~&~	~&~'KFS4090002966'~&~	~&~'1'~&~	~&~'adblocke'~&~	~&~'KFS3300'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4095608269'~&~	~&~'KFS4095608269'~&~	~&~'1'~&~	~&~'lmichala'~&~	~&~'KFS3064'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4097008161'~&~	~&~'KFS4097008161'~&~	~&~'1'~&~	~&~'stricker'~&~	~&~'KFS2911'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4102006775'~&~	~&~'KFS4102006775'~&~	~&~'1'~&~	~&~'shzamudi'~&~	~&~'KFS3596'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4113408611'~&~	~&~'KFS4113408611'~&~	~&~'1'~&~	~&~'eesimas'~&~	~&~'KFS4011'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4119106569'~&~	~&~'KFS4119106569'~&~	~&~'1'~&~	~&~'jeeyoho'~&~	~&~'KFS3169'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4120805311'~&~	~&~'KFS4120805311'~&~	~&~'1'~&~	~&~'lufelker'~&~	~&~'KFS3197'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4124805803'~&~	~&~'KFS4124805803'~&~	~&~'1'~&~	~&~'cstandle'~&~	~&~'KFS3894'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4133402071'~&~	~&~'KFS4133402071'~&~	~&~'1'~&~	~&~'mebarger'~&~	~&~'KFS3804'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4135900674'~&~	~&~'KFS4135900674'~&~	~&~'1'~&~	~&~'vgentry'~&~	~&~'KFS3505'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4135906990'~&~	~&~'KFS4135906990'~&~	~&~'1'~&~	~&~'veaveril'~&~	~&~'KFS3629'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4140303208'~&~	~&~'KFS4140303208'~&~	~&~'1'~&~	~&~'keknudse'~&~	~&~'KFS1088'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4146202628'~&~	~&~'KFS4146202628'~&~	~&~'1'~&~	~&~'demotley'~&~	~&~'KFS2830'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4154408215'~&~	~&~'KFS4154408215'~&~	~&~'1'~&~	~&~'tburkes'~&~	~&~'KFS2985'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4156108398'~&~	~&~'KFS4156108398'~&~	~&~'1'~&~	~&~'ieakins'~&~	~&~'KFS3141'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4156403438'~&~	~&~'KFS4156403438'~&~	~&~'1'~&~	~&~'cferraro'~&~	~&~'KFS2814'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4159407077'~&~	~&~'KFS4159407077'~&~	~&~'1'~&~	~&~'hemanion'~&~	~&~'KFS3907'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4160100413'~&~	~&~'KFS4160100413'~&~	~&~'1'~&~	~&~'msandova'~&~	~&~'KFS3246'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4161502293'~&~	~&~'KFS4161502293'~&~	~&~'1'~&~	~&~'jeskelto'~&~	~&~'KFS3942'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4161901639'~&~	~&~'KFS4161901639'~&~	~&~'1'~&~	~&~'abeal'~&~	~&~'KFS2905'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4178502080'~&~	~&~'KFS4178502080'~&~	~&~'1'~&~	~&~'zepeda'~&~	~&~'KFS2409'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4179703037'~&~	~&~'KFS4179703037'~&~	~&~'1'~&~	~&~'aepickar'~&~	~&~'KFS2883'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4182202259'~&~	~&~'KFS4182202259'~&~	~&~'1'~&~	~&~'megann'~&~	~&~'KFS2983'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4182800995'~&~	~&~'KFS4182800995'~&~	~&~'1'~&~	~&~'knowles'~&~	~&~'KFS2804'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4186206504'~&~	~&~'KFS4186206504'~&~	~&~'1'~&~	~&~'brodeur'~&~	~&~'KFS2377'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4186602347'~&~	~&~'KFS4186602347'~&~	~&~'1'~&~	~&~'ayancey'~&~	~&~'KFS3029'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4189006519'~&~	~&~'KFS4189006519'~&~	~&~'1'~&~	~&~'mescanla'~&~	~&~'KFS3190'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4189500212'~&~	~&~'KFS4189500212'~&~	~&~'1'~&~	~&~'jrichard'~&~	~&~'KFS2750'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4189509424'~&~	~&~'KFS4189509424'~&~	~&~'1'~&~	~&~'jemarron'~&~	~&~'KFS3570'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4191101345'~&~	~&~'KFS4191101345'~&~	~&~'1'~&~	~&~'lmuller'~&~	~&~'KFS3191'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4192500130'~&~	~&~'KFS4192500130'~&~	~&~'1'~&~	~&~'mehunter'~&~	~&~'KFS4019'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4205208566'~&~	~&~'KFS4205208566'~&~	~&~'1'~&~	~&~'jisley'~&~	~&~'KFS1603'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4205601851'~&~	~&~'KFS4205601851'~&~	~&~'1'~&~	~&~'gbellamy'~&~	~&~'KFS2932'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4207803670'~&~	~&~'KFS4207803670'~&~	~&~'1'~&~	~&~'copley'~&~	~&~'KFS1556'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4212109427'~&~	~&~'KFS4212109427'~&~	~&~'1'~&~	~&~'jflingen'~&~	~&~'KFS3054'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4212400813'~&~	~&~'KFS4212400813'~&~	~&~'1'~&~	~&~'case'~&~	~&~'KFS2791'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4215903770'~&~	~&~'KFS4215903770'~&~	~&~'1'~&~	~&~'jholguin'~&~	~&~'KFS3357'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4217300016'~&~	~&~'KFS4217300016'~&~	~&~'1'~&~	~&~'martin'~&~	~&~'KFS1018'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4219606069'~&~	~&~'KFS4219606069'~&~	~&~'1'~&~	~&~'amccandl'~&~	~&~'KFS3033'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4221904096'~&~	~&~'KFS4221904096'~&~	~&~'1'~&~	~&~'durr'~&~	~&~'KFS1586'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4222102340'~&~	~&~'KFS4222102340'~&~	~&~'1'~&~	~&~'bfmonk'~&~	~&~'KFS3708'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4226103092'~&~	~&~'KFS4226103092'~&~	~&~'1'~&~	~&~'dfmcfarl'~&~	~&~'KFS3796'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4229402365'~&~	~&~'KFS4229402365'~&~	~&~'1'~&~	~&~'sfserna'~&~	~&~'KFS3174'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4232205284'~&~	~&~'KFS4232205284'~&~	~&~'1'~&~	~&~'sabrothe'~&~	~&~'KFS2812'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4242504968'~&~	~&~'KFS4242504968'~&~	~&~'1'~&~	~&~'dfharget'~&~	~&~'KFS3817'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4244207032'~&~	~&~'KFS4244207032'~&~	~&~'1'~&~	~&~'efflory'~&~	~&~'KFS4021'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4249202839'~&~	~&~'KFS4249202839'~&~	~&~'1'~&~	~&~'egilley'~&~	~&~'KFS3784'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4253800242'~&~	~&~'KFS4253800242'~&~	~&~'1'~&~	~&~'kffrazie'~&~	~&~'KFS3344'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4261500338'~&~	~&~'KFS4261500338'~&~	~&~'1'~&~	~&~'jfbaldwi'~&~	~&~'KFS3475'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4263602369'~&~	~&~'KFS4263602369'~&~	~&~'1'~&~	~&~'jdiehl'~&~	~&~'KFS2973'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4263702699'~&~	~&~'KFS4263702699'~&~	~&~'1'~&~	~&~'jfsledge'~&~	~&~'KFS3560'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4266401961'~&~	~&~'KFS4266401961'~&~	~&~'1'~&~	~&~'sdoran'~&~	~&~'KFS2866'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4267003682'~&~	~&~'KFS4267003682'~&~	~&~'1'~&~	~&~'lsamples'~&~	~&~'KFS1870'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4269702290'~&~	~&~'KFS4269702290'~&~	~&~'1'~&~	~&~'ichance'~&~	~&~'KFS4016'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4272005744'~&~	~&~'KFS4272005744'~&~	~&~'1'~&~	~&~'bfgott'~&~	~&~'KFS3897'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4273503988'~&~	~&~'KFS4273503988'~&~	~&~'1'~&~	~&~'hsalley'~&~	~&~'KFS3685'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4277405545'~&~	~&~'KFS4277405545'~&~	~&~'1'~&~	~&~'bgroom'~&~	~&~'KFS3928'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4278406062'~&~	~&~'KFS4278406062'~&~	~&~'1'~&~	~&~'mriojas'~&~	~&~'KFS3282'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4279703397'~&~	~&~'KFS4279703397'~&~	~&~'1'~&~	~&~'afbeers'~&~	~&~'KFS3717'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4282802442'~&~	~&~'KFS4282802442'~&~	~&~'1'~&~	~&~'kquarles'~&~	~&~'KFS2845'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4284003768'~&~	~&~'KFS4284003768'~&~	~&~'1'~&~	~&~'ckee'~&~	~&~'KFS3171'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4287502068'~&~	~&~'KFS4287502068'~&~	~&~'1'~&~	~&~'jfaust'~&~	~&~'KFS2925'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4291201206'~&~	~&~'KFS4291201206'~&~	~&~'1'~&~	~&~'copagan'~&~	~&~'KFS3830'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4292804925'~&~	~&~'KFS4292804925'~&~	~&~'1'~&~	~&~'hfmonten'~&~	~&~'KFS1112'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4294206573'~&~	~&~'KFS4294206573'~&~	~&~'1'~&~	~&~'bfthoma'~&~	~&~'KFS4006'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4295400514'~&~	~&~'KFS4295400514'~&~	~&~'1'~&~	~&~'mfsawyer'~&~	~&~'KFS3219'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4312006998'~&~	~&~'KFS4312006998'~&~	~&~'1'~&~	~&~'sgturnbo'~&~	~&~'KFS2389'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4318506633'~&~	~&~'KFS4318506633'~&~	~&~'1'~&~	~&~'rorenfro'~&~	~&~'KFS3146'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4321004623'~&~	~&~'KFS4321004623'~&~	~&~'1'~&~	~&~'equillen'~&~	~&~'KFS3400'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4322103093'~&~	~&~'KFS4322103093'~&~	~&~'1'~&~	~&~'bglamm'~&~	~&~'KFS3364'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4323104089'~&~	~&~'KFS4323104089'~&~	~&~'1'~&~	~&~'ggkohl'~&~	~&~'KFS3899'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4325800307'~&~	~&~'KFS4325800307'~&~	~&~'1'~&~	~&~'mgdawson'~&~	~&~'KFS3429'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4326006416'~&~	~&~'KFS4326006416'~&~	~&~'1'~&~	~&~'cunruh'~&~	~&~'KFS3242'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4329502868'~&~	~&~'KFS4329502868'~&~	~&~'1'~&~	~&~'dgparent'~&~	~&~'KFS3712'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4330107570'~&~	~&~'KFS4330107570'~&~	~&~'1'~&~	~&~'swarey'~&~	~&~'KFS1747'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4332503265'~&~	~&~'KFS4332503265'~&~	~&~'1'~&~	~&~'icounts'~&~	~&~'KFS3451'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4333007056'~&~	~&~'KFS4333007056'~&~	~&~'1'~&~	~&~'mgtull'~&~	~&~'KFS4028'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4336803918'~&~	~&~'KFS4336803918'~&~	~&~'1'~&~	~&~'wcaro'~&~	~&~'KFS2833'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4342508112'~&~	~&~'KFS4342508112'~&~	~&~'1'~&~	~&~'dolander'~&~	~&~'KFS3196'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4343806132'~&~	~&~'KFS4343806132'~&~	~&~'1'~&~	~&~'egclaypo'~&~	~&~'KFS3826'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4350907623'~&~	~&~'KFS4350907623'~&~	~&~'1'~&~	~&~'bgcaddel'~&~	~&~'KFS3856'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4353101579'~&~	~&~'KFS4353101579'~&~	~&~'1'~&~	~&~'rgromano'~&~	~&~'KFS3930'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4353301119'~&~	~&~'KFS4353301119'~&~	~&~'1'~&~	~&~'shasting'~&~	~&~'KFS3176'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4362002859'~&~	~&~'KFS4362002859'~&~	~&~'1'~&~	~&~'reynoso'~&~	~&~'KFS2769'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4362904431'~&~	~&~'KFS4362904431'~&~	~&~'1'~&~	~&~'kashmore'~&~	~&~'KFS3494'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4372401049'~&~	~&~'KFS4372401049'~&~	~&~'1'~&~	~&~'nsmart'~&~	~&~'KFS3473'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4373500652'~&~	~&~'KFS4373500652'~&~	~&~'1'~&~	~&~'hprince'~&~	~&~'KFS3684'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4374009622'~&~	~&~'KFS4374009622'~&~	~&~'1'~&~	~&~'egthach'~&~	~&~'KFS3493'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4385708213'~&~	~&~'KFS4385708213'~&~	~&~'1'~&~	~&~'egcastan'~&~	~&~'KFS3131'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4394206018'~&~	~&~'KFS4394206018'~&~	~&~'1'~&~	~&~'bgrosebe'~&~	~&~'KFS3635'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4406304317'~&~	~&~'KFS4406304317'~&~	~&~'1'~&~	~&~'ahbozema'~&~	~&~'KFS3750'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4406700111'~&~	~&~'KFS4406700111'~&~	~&~'1'~&~	~&~'khowens'~&~	~&~'KFS1048'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4416103774'~&~	~&~'KFS4416103774'~&~	~&~'1'~&~	~&~'gblanche'~&~	~&~'KFS3647'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4425301537'~&~	~&~'KFS4425301537'~&~	~&~'1'~&~	~&~'tsylvest'~&~	~&~'KFS3166'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4425901434'~&~	~&~'KFS4425901434'~&~	~&~'1'~&~	~&~'deal'~&~	~&~'KFS3021'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4426706986'~&~	~&~'KFS4426706986'~&~	~&~'1'~&~	~&~'mhbesset'~&~	~&~'KFS3406'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4429103949'~&~	~&~'KFS4429103949'~&~	~&~'1'~&~	~&~'thkirchn'~&~	~&~'KFS3516'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4430604374'~&~	~&~'KFS4430604374'~&~	~&~'1'~&~	~&~'mhtotten'~&~	~&~'KFS3641'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4430909233'~&~	~&~'KFS4430909233'~&~	~&~'1'~&~	~&~'hersh'~&~	~&~'KFS1125'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'4431400488'~&~	~&~'KFS4431400488'~&~	~&~'1'~&~	~&~'underwoo'~&~	~&~'KFS1007'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
