HEADER[~&~	~&~CUST_NBR::VARCHAR~&~	~&~CUST_ADDR_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CUST_ADDR_NM::VARCHAR~&~	~&~CUST_LINE_1_ADDR::VARCHAR~&~	~&~CUST_LINE_2_ADDR::VARCHAR~&~	~&~CUST_CITY_NM::VARCHAR~&~	~&~CUST_STATE_CD::VARCHAR~&~	~&~CUST_ZIP_CD::VARCHAR~&~	~&~CUST_CNTRY_CD::VARCHAR~&~	~&~CUST_ADDR_INTL_PROV_NM::VARCHAR~&~	~&~CUST_INTL_MAIL_CD::VARCHAR~&~	~&~CUST_EMAIL_ADDR::VARCHAR~&~	~&~CUST_ADDR_TYPE_CD::VARCHAR~&~	~&~CUST_ADDR_END_DT::TIMESTAMP~&~	~&~INV_TMPLT_CD::VARCHAR~&~	~&~COPIES_TO_PRINT_QTY::DECIMAL~&~	~&~INV_TRNS_MTHD_CD::VARCHAR~&~	~&~ENV_TO_PRINT_QTY::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'IND2923'~&~	~&~'2642'~&~	~&~'48A7ED7FBF9EFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100240 MAIN STREET'~&~	~&~'SUITE 136M'~&~	~&~'INDPLS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2643'~&~	~&~'48A7ED7FBF9FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100241 MAIN STREET'~&~	~&~'SUITE 137M'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2644'~&~	~&~'48A7ED7FBFA9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100251 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2645'~&~	~&~'48A7ED7FBFAAFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100252 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2646'~&~	~&~'48A7ED7FBFABFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100253 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2647'~&~	~&~'48A7ED7FBFACFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100254 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2648'~&~	~&~'48A7ED7FBFADFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100255 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2649'~&~	~&~'48A7ED7FBFB0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100258 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2650'~&~	~&~'48A7ED7FBFB1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100259 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2651'~&~	~&~'48A7ED7FBFB4FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100262 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2652'~&~	~&~'48A7ED7FBFB7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100265 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2653'~&~	~&~'48A7ED7FBFBAFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100268 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'466347111'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2654'~&~	~&~'48A7ED7FBFBCFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100270 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'477347111'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2655'~&~	~&~'48A7ED7FBFC0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100274 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2656'~&~	~&~'48A7ED7FBFC3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100277 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2657'~&~	~&~'48A7ED7FBFCCFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100286 MAIN STREET'~&~	~&~'SUITE 149M'~&~	~&~'GARY'~&~	~&~'IN'~&~	~&~'46048'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2658'~&~	~&~'48A7ED7FBFCEFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100288 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2659'~&~	~&~'48A7ED7FC002FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100340 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2660'~&~	~&~'48A7ED7FC06FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100449 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2661'~&~	~&~'48A7ED7FC076FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100456 MAIN STREET'~&~	~&~'SUITE 244M'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2662'~&~	~&~'48A7ED7FC078FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100458 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2663'~&~	~&~'48A7ED7FC09AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100492 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~'customer@domain.com'~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2664'~&~	~&~'48A7ED7FC0A2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100500 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2665'~&~	~&~'48A7ED7FC0A3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100501 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2666'~&~	~&~'48A7ED7FC0A5FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100503 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2667'~&~	~&~'48A7ED7FC0A6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100504 MAIN STREET'~&~	~&~'ROOM 268M'~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2668'~&~	~&~'48A7ED7FC0A7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100505 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2669'~&~	~&~'48A7ED7FC0A8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100506 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2670'~&~	~&~'48A7ED7FC0A9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100507 MAIN STREET'~&~	~&~'SUITE 269M'~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2671'~&~	~&~'48A7ED7FC0AAFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100508 MAIN STREET'~&~	~&~'SUITE 270M'~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2672'~&~	~&~'48A7ED7FC0ABFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100509 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2673'~&~	~&~'48A7ED7FC0ACFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100510 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2674'~&~	~&~'48A7ED7FC0ADFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100511 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2675'~&~	~&~'48A7ED7FC0AEFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100512 MAIN STREET'~&~	~&~'SUITE 271M'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46220'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2676'~&~	~&~'48A7ED7FC0AFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100513 MAIN STREET'~&~	~&~NULL~&~	~&~'IUB'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2677'~&~	~&~'48A7ED7FC0B1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100515 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND CAMPUS'~&~	~&~'IN'~&~	~&~'46634'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2678'~&~	~&~'48A7ED7FC0B2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100516 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2679'~&~	~&~'48A7ED7FC0B3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100517 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2680'~&~	~&~'48A7ED7FC0B5FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100519 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2681'~&~	~&~'48A7ED7FC0B7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100521 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2682'~&~	~&~'48A7ED7FC0BCFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100526 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47404'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2683'~&~	~&~'48A7ED7FC0BDFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100527 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2684'~&~	~&~'48A7ED7FC0BFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100529 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2685'~&~	~&~'48A7ED7FC0C6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100536 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2686'~&~	~&~'48A7ED7FC0CAFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100540 MAIN STREET'~&~	~&~'SUITE 283M'~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2687'~&~	~&~'48A7ED7FC0CBFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100541 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2688'~&~	~&~'48A7ED7FC0CCFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100542 MAIN STREET'~&~	~&~'SUITE 284M'~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'IND2923'~&~	~&~'2689'~&~	~&~'48A7ED7FC0CDFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MARTIN FOUNDATION'~&~	~&~'100543 MAIN STREET'~&~	~&~'SUITE 285M'~&~	~&~'INVOICES.'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
