HEADER[~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~FNL_BILLED_IND::VARCHAR~&~	~&~CURR_LST_BILLED_DT::TIMESTAMP~&~	~&~PREV_LST_BILLED_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'44855'~&~	~&~'BL'~&~	~&~'4831485'~&~	~&~'12D4ED216229EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'44879'~&~	~&~'BL'~&~	~&~'4031413'~&~	~&~'12D4ED216156EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'44879'~&~	~&~'BL'~&~	~&~'4824408'~&~	~&~'49D358CCEE0B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'44887'~&~	~&~'BL'~&~	~&~'4624636'~&~	~&~'49D358CCEE0C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'44887'~&~	~&~'BL'~&~	~&~'4631461'~&~	~&~'12D4ED216157EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45025'~&~	~&~'BL'~&~	~&~'4624645'~&~	~&~'49D358CCEE0D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45025'~&~	~&~'BL'~&~	~&~'4631441'~&~	~&~'12D4ED2162A7EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45130'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'12D4ED216158EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3736906932'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45130'~&~	~&~'BL'~&~	~&~'4624644'~&~	~&~'49D358CCEE0E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3373403412'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45130'~&~	~&~'BL'~&~	~&~'4631563'~&~	~&~'12D4ED216159EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5771807326'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45241'~&~	~&~'BL'~&~	~&~'4624415'~&~	~&~'49D358CCEE0F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45241'~&~	~&~'BL'~&~	~&~'4831481'~&~	~&~'12D4ED216227EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45273'~&~	~&~'BL'~&~	~&~'4624416'~&~	~&~'49D358CCEE105F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45273'~&~	~&~'BL'~&~	~&~'4631571'~&~	~&~'12D4ED2162A9EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45317'~&~	~&~'BL'~&~	~&~'4631445'~&~	~&~'12D4ED21615AEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1462106196'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45317'~&~	~&~'BL'~&~	~&~'4824409'~&~	~&~'49D358CCEE115F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45356'~&~	~&~'BL'~&~	~&~'4024626'~&~	~&~'49D358CCEE125F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45356'~&~	~&~'BL'~&~	~&~'4631463'~&~	~&~'12D4ED21615BEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45392'~&~	~&~'BL'~&~	~&~'4131402'~&~	~&~'12D4ED21615CEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45392'~&~	~&~'BL'~&~	~&~'4624625'~&~	~&~'49D358CCEE135F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6126708165'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45397'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'12D4ED21615DEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3736906932'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45397'~&~	~&~'BL'~&~	~&~'4631563'~&~	~&~'12D4ED21615EEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5771807326'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45397'~&~	~&~'BL'~&~	~&~'4824410'~&~	~&~'49D358CCEE145F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45454'~&~	~&~'BL'~&~	~&~'4824411'~&~	~&~'49D358CCEE155F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45454'~&~	~&~'BL'~&~	~&~'4831487'~&~	~&~'12D4ED21624DEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45461'~&~	~&~'BL'~&~	~&~'4631458'~&~	~&~'12D4ED2162A4EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45461'~&~	~&~'BL'~&~	~&~'4824412'~&~	~&~'49D358CCEE165F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45503'~&~	~&~'BL'~&~	~&~'4624417'~&~	~&~'49D358CCEE175F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45503'~&~	~&~'BL'~&~	~&~'4631465'~&~	~&~'12D4ED21615FEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2691706557'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45515'~&~	~&~'BL'~&~	~&~'4624418'~&~	~&~'49D358CCEE185F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45515'~&~	~&~'BL'~&~	~&~'4631563'~&~	~&~'12D4ED216160EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45563'~&~	~&~'BL'~&~	~&~'4624626'~&~	~&~'49D358CCEE195F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45563'~&~	~&~'BL'~&~	~&~'4631578'~&~	~&~'12D4ED21631CEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45565'~&~	~&~'BL'~&~	~&~'4631428'~&~	~&~'12D4ED216161EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45565'~&~	~&~'BL'~&~	~&~'4824413'~&~	~&~'49D358CCEE1A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45585'~&~	~&~'BL'~&~	~&~'4624419'~&~	~&~'49D358CCEE1B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45585'~&~	~&~'BL'~&~	~&~'4631448'~&~	~&~'12D4ED216162EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45691'~&~	~&~'BL'~&~	~&~'4124638'~&~	~&~'49D358CCEE1C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2090102017'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45691'~&~	~&~'BL'~&~	~&~'4831489'~&~	~&~'12D4ED216163EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5790902739'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45771'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'12D4ED216256EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3229901916'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45771'~&~	~&~'BL'~&~	~&~'4824414'~&~	~&~'49D358CCEE1D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45777'~&~	~&~'BL'~&~	~&~'4631460'~&~	~&~'12D4ED216164EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'45777'~&~	~&~'BL'~&~	~&~'4824415'~&~	~&~'49D358CCEE1E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46043'~&~	~&~'BL'~&~	~&~'4631429'~&~	~&~'12D4ED216165EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46043'~&~	~&~'BL'~&~	~&~'4824416'~&~	~&~'49D358CCEE1F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1462106196'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46207'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'12D4ED216166EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46207'~&~	~&~'BL'~&~	~&~'4824417'~&~	~&~'49D358CCEE205F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46209'~&~	~&~'BL'~&~	~&~'4631442'~&~	~&~'12D4ED216167EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46209'~&~	~&~'BL'~&~	~&~'4824418'~&~	~&~'49D358CCEE215F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46215'~&~	~&~'BL'~&~	~&~'4324635'~&~	~&~'49D358CCEE225F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46215'~&~	~&~'BL'~&~	~&~'4631471'~&~	~&~'12D4ED216168EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46225'~&~	~&~'BL'~&~	~&~'4631501'~&~	~&~'12D4ED216169EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46225'~&~	~&~'BL'~&~	~&~'4631502'~&~	~&~'12D4ED21616AEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46225'~&~	~&~'BL'~&~	~&~'4824419'~&~	~&~'49D358CCEE235F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2090102017'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46372'~&~	~&~'BL'~&~	~&~'4824420'~&~	~&~'49D358CCEE245F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46372'~&~	~&~'BL'~&~	~&~'4831482'~&~	~&~'12D4ED21622DEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46452'~&~	~&~'BL'~&~	~&~'4624646'~&~	~&~'49D358CCEE255F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46452'~&~	~&~'BL'~&~	~&~'4631443'~&~	~&~'12D4ED21616BEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46483'~&~	~&~'BL'~&~	~&~'4124639'~&~	~&~'49D358CCEE265F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46483'~&~	~&~'BL'~&~	~&~'4631462'~&~	~&~'12D4ED21616CEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46497'~&~	~&~'BL'~&~	~&~'4524610'~&~	~&~'49D358CCEE275F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46497'~&~	~&~'BL'~&~	~&~'4631451'~&~	~&~'12D4ED21616DEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46758'~&~	~&~'BL'~&~	~&~'4424689'~&~	~&~'49D358CCEE285F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46758'~&~	~&~'BL'~&~	~&~'4631473'~&~	~&~'12D4ED21616EEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46795'~&~	~&~'BL'~&~	~&~'4324636'~&~	~&~'49D358CCEE295F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5631302174'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'46795'~&~	~&~'BL'~&~	~&~'4631505'~&~	~&~'12D4ED21616FEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47149'~&~	~&~'BL'~&~	~&~'4124640'~&~	~&~'49D358CCEE2A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47149'~&~	~&~'BL'~&~	~&~'4631452'~&~	~&~'12D4ED216170EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47157'~&~	~&~'BL'~&~	~&~'4324637'~&~	~&~'49D358CCEE2B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2191200653'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47157'~&~	~&~'BL'~&~	~&~'4831482'~&~	~&~'12D4ED21622BEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47197'~&~	~&~'BL'~&~	~&~'4124641'~&~	~&~'49D358CCEE2C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47197'~&~	~&~'BL'~&~	~&~'4631467'~&~	~&~'12D4ED216171EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47212'~&~	~&~'BL'~&~	~&~'4624421'~&~	~&~'49D358CCEE2D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47212'~&~	~&~'BL'~&~	~&~'4631470'~&~	~&~'12D4ED216172EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47213'~&~	~&~'BL'~&~	~&~'4624627'~&~	~&~'49D358CCEE2E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47213'~&~	~&~'BL'~&~	~&~'4631589'~&~	~&~'12D4ED216281EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47214'~&~	~&~'BL'~&~	~&~'4024627'~&~	~&~'49D358CCEE2F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2691706557'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47214'~&~	~&~'BL'~&~	~&~'4631433'~&~	~&~'12D4ED216173EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47219'~&~	~&~'BL'~&~	~&~'4431408'~&~	~&~'12D4ED216174EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47219'~&~	~&~'BL'~&~	~&~'4824421'~&~	~&~'49D358CCEE305F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3736906932'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47319'~&~	~&~'BL'~&~	~&~'4431409'~&~	~&~'12D4ED216175EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47319'~&~	~&~'BL'~&~	~&~'4824422'~&~	~&~'49D358CCEE315F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47328'~&~	~&~'BL'~&~	~&~'4624422'~&~	~&~'49D358CCEE325F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47328'~&~	~&~'BL'~&~	~&~'4631501'~&~	~&~'12D4ED216176EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47333'~&~	~&~'BL'~&~	~&~'4631468'~&~	~&~'12D4ED2162B3EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47333'~&~	~&~'BL'~&~	~&~'4824423'~&~	~&~'49D358CCEE335F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47334'~&~	~&~'BL'~&~	~&~'4624423'~&~	~&~'49D358CCEE345F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47334'~&~	~&~'BL'~&~	~&~'4631429'~&~	~&~'12D4ED216177EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47354'~&~	~&~'BL'~&~	~&~'4824424'~&~	~&~'49D358CCEE355F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47354'~&~	~&~'BL'~&~	~&~'4831487'~&~	~&~'12D4ED21624CEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47366'~&~	~&~'BL'~&~	~&~'4031411'~&~	~&~'12D4ED216178EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47366'~&~	~&~'BL'~&~	~&~'4824425'~&~	~&~'49D358CCEE365F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47381'~&~	~&~'BL'~&~	~&~'4631436'~&~	~&~'12D4ED216179EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'47381'~&~	~&~'BL'~&~	~&~'4824426'~&~	~&~'49D358CCEE375F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
