HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CGAWD_PRM_ORG_IND::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35242'~&~	~&~'12E3D852EFAA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35246'~&~	~&~'12E3D852EFAB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35262'~&~	~&~'12E3D852EFAC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35476'~&~	~&~'12E3D852EFAD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35477'~&~	~&~'12E3D852EFAE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35487'~&~	~&~'12E3D852EFAF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35556'~&~	~&~'12E3D852EFB09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35574'~&~	~&~'12E3D852EFB19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35586'~&~	~&~'12E3D852EFB29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35804'~&~	~&~'12E3D852EFB39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35936'~&~	~&~'12E3D852EFB49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'35956'~&~	~&~'12E3D852EFB59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36012'~&~	~&~'12E3D852EFB69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36043'~&~	~&~'12E3D852EFB79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36292'~&~	~&~'12E3D852EFB89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36294'~&~	~&~'12E3D852EFB99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36299'~&~	~&~'12E3D852EFBA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36318'~&~	~&~'12E3D852EFBB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36458'~&~	~&~'12E3D852EFBC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36465'~&~	~&~'12E3D852EFBD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36501'~&~	~&~'12E3D852EFBE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36541'~&~	~&~'12E3D852EFBF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36651'~&~	~&~'12E3D852EFC09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36727'~&~	~&~'12E3D852EFC19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36806'~&~	~&~'12E3D852EFC29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36808'~&~	~&~'12E3D852F17F9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36886'~&~	~&~'12E3D852EFC39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36888'~&~	~&~'12E3D852EFC49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36889'~&~	~&~'12E3D852EFC59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36890'~&~	~&~'12E3D852EFC69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36891'~&~	~&~'12E3D852EFC79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'36903'~&~	~&~'12E3D852EFC89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37085'~&~	~&~'12E3D852EFC99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37127'~&~	~&~'12E3D852EFCA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37130'~&~	~&~'12E3D852EFCB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37133'~&~	~&~'12E3D852EFCC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37135'~&~	~&~'12E3D852EFCD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37143'~&~	~&~'12E3D852EFCE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37170'~&~	~&~'12E3D852EFCF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37203'~&~	~&~'12E3D852EFD09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37302'~&~	~&~'12E3D852F0FD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37373'~&~	~&~'12E3D852EFD19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37374'~&~	~&~'12E3D852EFD29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37385'~&~	~&~'12E3D852EFD39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37409'~&~	~&~'12E3D852EFD49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37469'~&~	~&~'12E3D852EFD59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37509'~&~	~&~'12E3D852EFD69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37573'~&~	~&~'12E3D852EFD79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37623'~&~	~&~'12E3D852EFD89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37634'~&~	~&~'12E3D852EFD99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37715'~&~	~&~'12E3D852EFDA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37718'~&~	~&~'12E3D852EFDB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37866'~&~	~&~'12E3D852EFDC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37868'~&~	~&~'12E3D852EFDD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'37896'~&~	~&~'12E3D852EFDE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38151'~&~	~&~'12E3D852EFDF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38158'~&~	~&~'12E3D852EFE09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38266'~&~	~&~'12E3D852EFE19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38276'~&~	~&~'12E3D852EFE29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38285'~&~	~&~'12E3D852EFE39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38328'~&~	~&~'12E3D852EFE49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38431'~&~	~&~'12E3D852EFE59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38642'~&~	~&~'12E3D852EFE69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38666'~&~	~&~'12E3D852EFE79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38785'~&~	~&~'12E3D852EFE89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38861'~&~	~&~'12E3D852F15D9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'38869'~&~	~&~'12E3D852EFE99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39030'~&~	~&~'12E3D852EFEA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39100'~&~	~&~'12E3D852EFEB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39154'~&~	~&~'12E3D852EFEC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39289'~&~	~&~'12E3D852EFED9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39448'~&~	~&~'12E3D852EFEE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39470'~&~	~&~'12E3D852EFEF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39473'~&~	~&~'12E3D852F17A9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39485'~&~	~&~'12E3D852EFF09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39486'~&~	~&~'12E3D852EFF19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39556'~&~	~&~'12E3D852EFF29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39562'~&~	~&~'12E3D852EFF39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39598'~&~	~&~'12E3D852EFF49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39601'~&~	~&~'12E3D852EFF59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39603'~&~	~&~'12E3D852EFF69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39607'~&~	~&~'12E3D852EFF79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39769'~&~	~&~'12E3D852F1709D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39797'~&~	~&~'12E3D852EFF89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39805'~&~	~&~'12E3D852F1359D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39818'~&~	~&~'12E3D852EFF99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39825'~&~	~&~'12E3D852EFFA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39915'~&~	~&~'12E3D852F1599D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39928'~&~	~&~'12E3D852F1A09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39931'~&~	~&~'12E3D852EFFB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39935'~&~	~&~'12E3D852EFFC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39954'~&~	~&~'12E3D852EFFD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'39979'~&~	~&~'12E3D852EFFE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40068'~&~	~&~'12E3D852EFFF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40198'~&~	~&~'12E3D852F0009D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40220'~&~	~&~'12E3D852F0019D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40417'~&~	~&~'12E3D852F0029D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40434'~&~	~&~'12E3D852F0FC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40607'~&~	~&~'12E3D852F0039D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40701'~&~	~&~'12E3D852F0049D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40720'~&~	~&~'12E3D852F0059D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40787'~&~	~&~'12E3D852F0069D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40796'~&~	~&~'12E3D852F0079D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'40803'~&~	~&~'12E3D852F0089D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41059'~&~	~&~'12E3D852F0099D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41084'~&~	~&~'12E3D852F00A9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41145'~&~	~&~'12E3D852F00B9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41223'~&~	~&~'12E3D852F1049D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41370'~&~	~&~'12E3D852F00C9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41388'~&~	~&~'12E3D852F1009D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41410'~&~	~&~'12E3D852F00D9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41604'~&~	~&~'12E3D852F00E9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41610'~&~	~&~'12E3D852F00F9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41752'~&~	~&~'12E3D852F0109D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41803'~&~	~&~'12E3D852F1809D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41811'~&~	~&~'12E3D852F0119D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41829'~&~	~&~'12E3D852F0129D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41830'~&~	~&~'12E3D852F0139D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41832'~&~	~&~'12E3D852F0149D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'41986'~&~	~&~'12E3D852F0159D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'42038'~&~	~&~'12E3D852F0169D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'42039'~&~	~&~'12E3D852F0179D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
